Math-exam,Science-exam ',English-exam ',Math19-1 ',Science19-1 ',English19-1 ',Math19-2 ',Science19-2 ',English19-2 ',Math19-3 ',Science19-3 ',English19-3 ',Math20-1 ',Science20-1 ',English20-1 ',Math20-2 ',Science20-2 ',English20-2 ',Math20-3 ',Science20-3 ',English20-3 ',Grade
70.0,37.5,80.0,78.0,92.9,89.9,69.5,79.7,88.4,87.6,69.8,69.8,92.4,93.4,82.7,100.0,61.7,78.0,100.0,100.0,100.0,
62.5,97.5,87.5,79.2,89.0,90.8,100.0,61.7,88.4,71.0,90.1,93.3,83.3,79.2,61.7,85.0,88.4,77.7,64.0,87.9,79.3,
85.0,72.0,72.0,83.0,82.0,74.0,84.0,83.0,64.0,53.0,93.0,67.0,75.0,82.0,89.0,74.0,97.0,81.0,90.0,80.0,86.0,
69.0,64.0,95.0,64.0,85.0,74.0,72.0,82.0,79.0,68.0,53.0,83.0,70.0,84.0,76.0,79.0,80.0,76.0,94.0,93.0,72.0,
65.0,70.0,75.0,44.4,100.0,93.1,100.0,73.3,73.3,100.0,89.7,92.4,92.6,94.8,73.8,75.0,88.3,79.2,98.6,61.9,100.0,
82.5,62.5,72.5,75.6,85.0,88.4,100.0,79.2,79.2,78.0,100.0,86.6,87.0,88.0,90.5,100.0,90.8,61.7,69.6,65.4,100.0,
56.0,56.0,61.0,79.0,65.0,63.0,85.0,84.0,86.0,75.0,91.0,50.0,60.0,88.0,83.0,88.0,79.0,82.0,75.0,96.0,75.0,
90.0,95.0,91.0,57.0,69.0,73.0,64.0,68.0,63.0,95.0,66.0,71.0,77.0,93.0,88.0,73.0,72.0,98.0,71.0,70.0,84.0,
58.0,79.0,91.0,50.0,79.0,84.0,77.0,59.0,74.0,94.0,54.0,79.0,79.0,83.0,85.0,69.0,88.0,71.0,76.0,85.0,91.0,
75.0,60.0,70.0,75.6,85.0,88.4,78.0,77.3,89.0,77.5,67.2,100.0,33.3,63.6,93.4,74.7,92.4,93.1,90.8,80.0,72.9,
65.0,79.0,92.0,78.0,71.0,55.0,64.0,76.0,74.0,78.0,82.0,80.0,95.0,60.0,85.0,92.0,83.0,88.0,69.0,82.0,71.0,
75.0,95.0,70.0,0.0,79.2,83.2,90.8,88.3,84.6,92.6,92.6,100.0,100.0,61.7,78.0,82.7,85.6,63.6,61.9,62.3,95.0,
70.0,37.5,80.0,63.0,90.3,80.0,89.7,88.2,83.2,78.0,88.3,89.9,88.4,93.3,87.6,87.6,70.4,70.4,88.4,82.7,100.0,
77.5,62.5,80.0,79.3,88.0,73.8,98.6,88.3,88.3,100.0,80.0,100.0,77.2,100.0,87.6,62.3,85.6,87.5,83.3,89.0,100.0,
79.0,72.0,69.0,92.0,67.0,91.0,81.0,94.0,95.0,57.0,76.0,56.0,73.0,81.0,69.0,97.0,96.0,79.0,75.0,91.0,99.0,
80.0,75.0,85.0,63.0,81.4,85.0,66.7,88.3,61.7,65.7,80.0,77.7,79.2,90.8,85.6,72.9,82.7,73.3,61.9,92.9,77.8,
82.5,72.5,95.0,79.4,85.0,69.8,79.2,79.2,83.2,100.0,88.0,100.0,100.0,98.6,88.3,77.5,87.5,82.7,100.0,70.4,63.6,
70.0,37.5,80.0,80.0,73.8,83.2,74.7,88.2,77.7,84.5,87.6,61.7,89.9,79.2,95.8,61.7,89.9,93.1,98.6,58.0,63.6,
56.0,78.0,62.0,73.0,60.0,58.0,95.0,58.0,67.0,86.0,92.0,85.0,79.0,62.0,64.0,72.0,94.0,96.0,76.0,97.0,84.0,
81.0,50.0,80.0,59.0,61.0,78.0,76.0,63.0,70.0,70.0,59.0,92.0,85.0,88.0,78.0,79.0,83.0,95.0,74.0,88.0,93.0,
85.0,75.0,60.0,80.2,91.3,85.6,100.0,87.9,69.8,87.6,70.4,70.4,89.1,89.9,84.5,98.6,88.0,85.0,87.3,61.7,85.6,
82.5,72.5,95.0,88.4,93.3,87.6,100.0,85.6,85.6,94.8,86.6,100.0,100.0,89.9,87.6,64.0,85.0,85.0,96.3,83.0,100.0,
82.5,72.5,95.0,67.3,90.8,81.4,73.3,100.0,61.7,63.4,92.2,87.6,74.7,80.5,80.5,93.4,85.7,100.0,77.5,78.5,78.5,
77.5,62.5,80.0,62.3,85.6,87.5,73.3,89.9,100.0,100.0,100.0,100.0,75.6,85.0,88.4,88.4,81.4,33.3,100.0,100.0,100.0,
65.0,93.0,70.0,77.0,54.0,80.0,85.0,81.0,60.0,69.0,54.0,62.0,69.0,73.0,77.0,96.0,92.0,69.0,69.0,97.0,87.0,
65.0,55.0,82.0,55.0,86.0,70.0,63.0,95.0,86.0,84.0,64.0,63.0,90.0,86.0,66.0,75.0,78.0,99.0,79.0,78.0,77.0,
67.5,72.5,77.5,90.5,80.0,80.0,100.0,85.6,61.7,79.2,75.7,79.2,61.9,84.5,93.1,87.6,61.7,77.8,77.5,77.5,71.0,
69.0,83.0,77.0,86.0,53.0,76.0,65.0,78.0,72.0,79.0,95.0,81.0,95.0,64.0,67.0,84.0,96.0,74.0,77.0,98.0,77.0,
91.0,75.0,55.0,89.0,82.0,54.0,64.0,73.0,94.0,55.0,75.0,73.0,82.0,71.0,91.0,96.0,71.0,93.0,80.0,88.0,83.0,
58.0,79.0,61.0,67.0,59.0,52.0,66.0,55.0,89.0,61.0,81.0,59.0,66.0,83.0,64.0,74.0,87.0,71.0,81.0,73.0,70.0,
72.5,87.5,75.0,100.0,90.5,90.5,89.9,92.4,79.2,93.1,88.1,93.1,66.7,88.3,61.7,90.8,87.9,85.6,87.6,92.3,61.7,
62.5,85.0,82.5,67.2,75.2,61.0,95.5,100.0,85.0,84.5,88.1,100.0,63.0,79.2,83.2,93.1,75.7,90.3,83.2,100.0,83.2,
70.0,37.5,80.0,65.7,80.0,77.7,61.7,90.3,70.6,57.1,57.1,92.0,92.6,90.5,87.6,87.6,88.2,94.6,100.0,96.3,83.4,
73.0,93.0,60.0,69.0,75.0,95.0,63.0,70.0,82.0,71.0,93.0,70.0,63.0,81.0,74.0,95.0,75.0,83.0,86.0,92.0,92.0,
87.5,60.0,72.5,92.4,85.6,61.7,100.0,79.7,94.8,92.9,88.3,91.3,100.0,79.2,87.6,85.0,44.4,100.0,98.6,93.1,88.3,
85.0,50.0,62.0,78.0,93.0,84.0,61.0,56.0,65.0,94.0,95.0,70.0,79.0,68.0,84.0,91.0,99.0,95.0,73.0,79.0,81.0,
95.0,37.5,85.0,74.7,100.0,90.8,100.0,61.7,84.5,94.8,80.2,73.3,90.1,100.0,82.7,87.6,61.7,93.1,96.3,75.2,80.5,
50.0,82.5,75.0,73.3,91.3,89.9,100.0,91.3,90.8,80.0,73.3,60.0,93.1,91.3,93.1,100.0,81.4,78.0,84.5,88.0,71.0,
91.0,60.0,80.0,82.0,84.0,92.0,89.0,76.0,77.0,65.0,69.0,78.0,66.0,94.0,88.0,88.0,75.0,69.0,70.0,84.0,73.0,
57.0,53.0,82.0,84.0,81.0,64.0,68.0,80.0,56.0,82.0,76.0,85.0,75.0,83.0,63.0,98.0,73.0,82.0,85.0,90.0,87.0,
90.0,70.0,75.0,100.0,79.2,87.6,85.0,44.4,100.0,98.6,93.1,88.3,92.9,81.4,78.0,61.9,84.5,93.1,90.1,80.0,90.8,
82.5,72.5,95.0,72.9,82.7,73.3,85.6,83.2,92.3,44.4,85.7,88.1,100.0,89.9,88.3,79.2,88.4,75.7,64.0,100.0,88.5,
95.0,70.0,70.0,65.7,89.9,85.6,61.7,88.5,93.1,85.6,71.0,85.6,61.9,84.5,93.1,90.5,80.0,80.0,89.9,100.0,82.7,
97.0,72.0,100.0,65.0,76.0,66.0,65.0,88.0,83.0,78.0,91.0,86.0,86.0,90.0,97.0,79.0,79.0,90.0,98.0,82.0,96.0,
89.0,62.0,73.0,83.0,84.0,51.0,67.0,90.0,74.0,71.0,92.0,91.0,73.0,88.0,75.0,73.0,88.0,96.0,94.0,83.0,89.0,
75.0,87.5,85.0,77.5,87.5,82.7,96.3,91.3,91.3,80.0,85.0,75.0,77.7,66.7,77.7,89.1,89.9,84.5,65.4,63.6,87.3,
90.0,70.0,75.0,78.0,88.3,89.9,75.2,92.3,85.0,98.6,58.0,98.6,100.0,75.0,85.6,100.0,93.1,93.1,100.0,92.9,87.3,
92.0,92.0,90.0,66.0,86.0,67.0,65.0,72.0,75.0,67.0,87.0,89.0,85.0,82.0,77.0,85.0,75.0,93.0,83.0,84.0,99.0,
92.0,81.0,87.0,79.0,73.0,61.0,70.0,66.0,62.0,72.0,55.0,53.0,82.0,70.0,84.0,88.0,77.0,71.0,88.0,72.0,99.0,
80.0,70.0,82.5,63.0,81.4,85.0,67.3,88.2,90.5,79.3,89.1,85.0,63.0,93.1,84.5,80.2,87.6,61.7,98.6,87.3,89.9,
67.5,72.5,77.5,90.1,80.0,90.8,44.4,85.6,89.9,100.0,83.2,83.2,64.0,69.8,69.8,65.7,89.9,85.6,64.0,85.0,85.0,
62.0,91.0,94.0,67.0,54.0,68.0,89.0,79.0,95.0,75.0,74.0,92.0,91.0,91.0,70.0,75.0,85.0,85.0,85.0,84.0,93.0,
65.0,70.0,75.0,63.0,93.1,84.5,69.8,88.4,88.3,69.5,79.7,88.4,89.5,65.4,65.4,94.8,86.6,100.0,83.3,68.4,68.4,
56.0,83.0,94.0,76.0,70.0,61.0,92.0,72.0,58.0,61.0,89.0,57.0,95.0,80.0,79.0,84.0,85.0,72.0,83.0,76.0,82.0,
50.0,72.0,51.0,52.0,85.0,75.0,79.0,67.0,82.0,83.0,84.0,80.0,83.0,74.0,61.0,94.0,92.0,75.0,91.0,79.0,89.0,
80.0,75.0,85.0,100.0,100.0,88.3,68.7,77.7,69.8,95.5,87.6,83.3,100.0,61.7,85.6,61.7,93.1,88.3,72.9,88.5,61.0,
86.0,72.0,74.0,56.0,80.0,52.0,63.0,91.0,90.0,56.0,70.0,80.0,86.0,76.0,87.0,84.0,93.0,78.0,78.0,70.0,94.0,
53.0,78.0,50.0,65.0,90.0,87.0,78.0,92.0,70.0,69.0,59.0,87.0,93.0,84.0,64.0,85.0,74.0,80.0,89.0,92.0,75.0,
50.0,80.0,70.0,85.6,73.3,92.9,69.8,61.7,90.5,89.7,40.0,69.6,73.3,86.7,61.7,100.0,83.2,83.2,88.8,70.6,100.0,
95.0,88.0,70.0,70.0,94.0,81.0,85.0,73.0,82.0,72.0,55.0,56.0,68.0,63.0,95.0,90.0,70.0,79.0,82.0,98.0,80.0,
67.5,95.0,62.5,75.0,88.3,79.2,70.4,76.8,63.6,91.3,61.7,89.9,95.5,61.7,61.7,74.2,93.3,77.3,80.5,85.7,88.8,
54.0,80.0,94.0,71.0,56.0,51.0,80.0,66.0,77.0,62.0,54.0,79.0,84.0,94.0,62.0,72.0,70.0,84.0,73.0,93.0,88.0,
72.5,70.0,65.0,44.4,87.6,90.3,61.7,93.1,80.0,79.2,79.2,100.0,44.4,85.6,89.9,79.4,93.1,91.3,100.0,85.0,85.7,
65.0,70.0,75.0,80.2,73.8,69.8,93.1,78.0,87.5,44.4,44.4,92.0,80.2,87.6,61.7,61.7,77.7,89.7,67.3,100.0,89.4,
82.5,72.5,95.0,90.8,85.6,83.2,64.0,85.0,85.0,44.4,94.8,80.0,80.0,100.0,80.0,92.4,85.6,61.7,56.6,78.0,81.4,
55.0,71.0,86.0,50.0,93.0,90.0,62.0,64.0,73.0,52.0,67.0,91.0,83.0,66.0,90.0,74.0,90.0,82.0,72.0,71.0,77.0,
75.0,95.0,70.0,82.6,44.4,84.5,100.0,79.2,79.2,100.0,87.3,89.1,79.4,85.0,69.8,79.2,79.2,83.2,100.0,88.0,100.0,
75.0,62.5,72.5,98.6,88.3,88.3,68.8,79.4,80.0,59.3,83.2,100.0,67.3,90.8,81.4,73.3,100.0,61.7,63.4,92.2,87.6,
66.0,84.0,74.0,62.0,74.0,87.0,91.0,86.0,55.0,62.0,87.0,55.0,87.0,83.0,77.0,70.0,80.0,90.0,70.0,83.0,91.0,
75.0,97.5,75.0,98.6,88.4,88.4,61.7,88.5,93.1,89.9,89.7,89.9,57.1,79.2,91.3,90.3,100.0,88.3,73.3,89.4,91.3,
66.0,89.0,67.0,76.0,82.0,57.0,58.0,77.0,74.0,95.0,62.0,60.0,60.0,84.0,89.0,74.0,96.0,70.0,82.0,71.0,99.0,
51.0,91.0,69.0,87.0,80.0,51.0,59.0,55.0,89.0,92.0,68.0,65.0,82.0,74.0,67.0,69.0,94.0,83.0,84.0,85.0,78.0,
85.0,75.0,60.0,75.6,85.0,88.4,92.4,79.7,88.3,78.0,87.3,93.1,68.8,88.4,73.3,80.2,87.6,61.7,92.4,100.0,80.0,
72.5,,77.5,80.2,91.3,85.6,89.9,85.0,79.7,72.9,100.0,92.3,92.6,90.5,87.6,74.2,93.3,77.3,68.7,40.0,96.3,
52.5,82.5,62.5,96.3,78.0,89.9,100.0,44.4,95.5,100.0,90.8,61.7,89.7,88.2,83.2,100.0,91.3,90.8,94.8,87.5,84.5,
50.0,80.0,70.0,79.4,92.0,87.5,100.0,87.6,87.6,96.3,95.8,100.0,88.4,96.3,91.3,64.0,84.5,88.2,89.5,89.7,100.0,
80.0,70.0,82.5,87.5,100.0,87.5,88.8,87.6,79.2,58.0,68.8,88.2,100.0,89.9,84.5,89.9,79.2,85.6,62.3,92.4,63.6,
70.0,70.0,95.0,75.6,100.0,84.5,57.1,79.2,91.3,93.4,100.0,61.7,94.8,90.1,69.8,89.9,79.2,90.8,100.0,59.3,78.6,
71.0,94.0,91.0,86.0,83.0,67.0,59.0,94.0,89.0,67.0,67.0,87.0,78.0,79.0,79.0,99.0,80.0,77.0,70.0,81.0,89.0,
67.5,72.5,77.5,100.0,61.7,84.5,98.6,61.7,61.7,88.4,33.3,92.3,79.2,77.3,79.2,100.0,67.5,67.5,67.2,75.2,61.0,
85.0,75.0,60.0,82.6,95.3,85.6,85.6,33.3,83.3,93.1,87.6,66.7,80.7,90.1,83.2,66.7,88.3,61.7,87.3,57.1,98.6,
62.5,82.5,82.5,75.0,88.3,79.2,90.5,88.3,87.6,89.9,92.4,79.2,100.0,93.1,87.6,77.7,80.0,78.0,73.3,84.6,81.4,
82.5,80.0,85.0,89.1,88.8,91.3,78.0,84.5,80.0,98.6,75.2,67.2,95.5,61.7,61.7,77.7,69.8,82.7,62.3,100.0,80.0,
75.0,95.0,70.0,89.9,94.6,88.3,88.3,83.3,66.7,89.9,73.3,60.0,75.6,100.0,84.5,57.1,79.2,91.3,93.4,100.0,61.7,
75.0,95.0,85.0,100.0,80.2,91.3,64.0,69.8,69.8,95.5,73.8,100.0,80.7,90.1,83.2,66.7,88.3,61.7,87.3,57.1,98.6,
83.0,67.0,74.0,60.0,78.0,88.0,73.0,64.0,58.0,77.0,87.0,52.0,82.0,80.0,69.0,93.0,99.0,89.0,87.0,84.0,76.0,
50.0,72.5,87.5,80.2,73.8,69.8,90.8,87.9,85.6,69.8,100.0,69.8,92.6,90.5,87.6,88.3,95.2,73.3,93.1,91.3,93.1,
72.5,70.0,65.0,100.0,61.7,78.0,0.0,79.2,83.2,87.6,81.3,89.9,100.0,79.2,79.2,89.5,84.5,84.5,100.0,80.2,91.3,
70.0,37.5,80.0,87.6,92.0,87.6,96.3,68.8,68.8,78.6,78.5,100.0,92.4,100.0,85.0,61.7,93.1,90.3,100.0,85.6,77.6,
85.0,80.0,95.0,85.0,88.4,88.2,63.0,90.3,80.0,89.1,69.8,87.5,100.0,79.2,79.2,92.2,73.8,88.2,100.0,93.1,93.1,
62.5,75.0,75.0,100.0,91.3,91.3,77.7,66.7,77.7,90.8,78.0,90.8,62.3,85.6,87.5,61.7,95.0,61.7,87.5,100.0,87.5,
95.0,95.0,75.0,100.0,88.3,88.3,81.4,100.0,81.4,61.7,92.4,61.7,63.0,93.1,84.5,89.9,92.4,79.2,84.5,88.4,84.5,
50.0,72.5,77.5,90.5,88.3,87.6,98.6,85.0,73.8,70.7,88.1,92.0,64.0,69.8,69.8,80.0,73.8,83.2,65.7,33.3,68.8,
65.0,70.0,75.0,80.0,88.0,79.2,78.0,75.7,73.3,61.7,90.5,90.5,79.3,89.1,85.0,63.0,93.1,84.5,95.5,82.6,100.0,
80.0,62.5,62.5,88.3,85.0,85.0,84.5,88.0,71.0,73.8,69.6,63.0,83.3,85.6,85.6,73.8,100.0,73.8,89.9,80.0,89.9,
90.0,70.0,75.0,92.4,79.7,88.3,88.3,77.7,82.7,88.3,61.7,33.3,92.6,92.4,81.4,61.9,84.5,93.1,85.0,44.4,100.0,
67.5,72.5,77.5,66.7,100.0,89.9,100.0,90.5,90.5,100.0,95.3,92.9,92.6,92.4,81.4,61.9,84.5,93.1,85.0,44.4,100.0,
67.5,72.5,77.5,82.7,88.1,69.8,100.0,79.2,79.2,100.0,75.0,100.0,61.7,100.0,88.3,63.0,87.5,88.4,98.6,93.3,96.3,
50.0,72.5,72.5,44.4,87.6,90.3,80.0,85.6,87.6,66.7,67.3,33.3,85.6,89.9,82.7,88.3,100.0,61.0,80.0,78.5,89.5,
87.5,60.0,72.5,100.0,90.8,73.8,85.6,88.3,91.3,100.0,71.0,65.4,63.0,87.5,88.4,79.2,85.6,95.2,61.9,61.9,89.0,
85.0,75.0,60.0,100.0,84.5,79.2,100.0,89.9,88.3,100.0,61.7,85.6,89.9,94.6,88.3,90.5,77.7,100.0,92.9,84.5,82.7,
72.5,85.0,75.0,72.9,82.7,73.3,90.5,88.3,87.6,73.3,92.0,73.3,80.2,91.3,85.6,61.7,95.0,61.7,90.8,87.9,85.6,
85.0,80.0,77.5,63.0,87.5,88.4,61.9,84.5,93.1,80.2,73.8,69.8,90.8,85.6,83.2,64.0,85.0,85.0,44.4,94.8,80.0,
87.0,85.0,76.0,69.0,78.0,62.0,78.0,90.0,67.0,54.0,57.0,66.0,73.0,78.0,79.0,93.0,88.0,81.0,70.0,86.0,69.0,
80.0,75.0,85.0,100.0,61.7,78.0,61.7,100.0,88.2,85.6,85.7,88.4,63.0,93.1,84.5,88.4,93.3,87.6,61.7,73.8,79.2,
90.0,64.0,95.0,58.0,60.0,79.0,69.0,92.0,69.0,92.0,86.0,59.0,79.0,67.0,67.0,88.0,92.0,88.0,78.0,72.0,84.0,
90.0,70.0,75.0,64.0,85.0,85.0,100.0,79.2,87.6,89.9,85.0,79.7,78.0,92.9,89.9,69.5,79.7,88.4,87.6,69.8,69.8,
52.5,82.5,62.5,77.7,77.3,88.4,88.4,85.6,85.6,77.7,66.7,89.1,100.0,95.5,91.3,80.7,69.8,90.5,100.0,61.7,82.7,
80.0,72.5,37.5,83.2,81.4,84.5,92.6,73.3,91.3,80.7,62.5,69.8,61.7,100.0,88.2,77.5,91.3,88.3,69.8,88.4,88.3,
66.0,67.0,91.0,85.0,82.0,90.0,62.0,89.0,58.0,53.0,58.0,88.0,91.0,75.0,91.0,70.0,75.0,75.0,78.0,83.0,70.0,
67.5,72.5,77.5,81.4,87.5,80.0,79.2,82.7,85.0,88.3,91.3,89.9,93.1,88.3,95.2,89.9,93.1,79.2,100.0,67.5,58.0,
75.0,82.0,66.0,74.0,69.0,76.0,86.0,93.0,59.0,50.0,76.0,90.0,81.0,93.0,79.0,78.0,85.0,72.0,96.0,82.0,83.0,
80.0,70.0,82.5,90.5,61.7,100.0,88.3,93.1,83.2,100.0,69.6,80.5,80.0,88.0,79.2,100.0,87.6,85.0,100.0,83.4,90.5,
85.0,75.0,60.0,67.3,88.2,90.5,64.0,85.0,85.0,78.0,100.0,90.5,80.2,87.6,61.7,100.0,89.9,88.3,100.0,98.6,88.3,
55.0,62.5,72.5,96.3,93.1,83.2,93.1,88.3,84.5,64.0,75.7,58.0,65.7,80.0,77.7,61.7,90.3,70.6,57.1,57.1,92.0,
56.0,57.0,70.0,88.0,82.0,56.0,63.0,66.0,75.0,58.0,83.0,91.0,89.0,92.0,69.0,71.0,84.0,75.0,90.0,75.0,92.0,
51.0,92.0,91.0,65.0,51.0,72.0,92.0,67.0,65.0,90.0,50.0,74.0,86.0,64.0,79.0,88.0,69.0,84.0,83.0,74.0,81.0,
85.0,37.5,70.0,67.3,90.8,81.4,80.2,87.6,61.7,63.0,90.3,80.0,88.3,91.3,89.9,64.0,83.2,82.7,100.0,88.3,83.4,
82.0,57.0,91.0,50.0,81.0,54.0,67.0,58.0,65.0,59.0,74.0,68.0,73.0,77.0,70.0,99.0,85.0,97.0,81.0,88.0,71.0,
67.5,72.5,77.5,69.8,68.8,73.3,73.3,67.2,67.2,69.8,89.7,98.6,83.3,100.0,89.9,92.6,90.5,87.6,100.0,83.3,85.0,
70.0,37.5,80.0,100.0,90.5,90.5,96.3,91.3,91.3,87.6,100.0,93.1,66.7,88.3,61.7,75.0,88.3,79.2,100.0,100.0,61.7,
70.0,72.5,95.0,100.0,87.6,87.6,63.4,83.7,89.7,77.8,75.0,94.8,61.9,84.5,93.1,77.5,88.5,89.9,85.6,33.3,83.3,
52.5,82.5,62.5,66.7,88.3,61.7,89.5,92.3,91.3,79.2,66.7,60.0,100.0,78.0,62.7,95.5,95.2,96.3,100.0,90.8,61.7,
65.0,70.0,75.0,92.6,73.3,91.3,63.0,93.1,84.5,92.6,90.5,87.6,87.5,82.7,73.8,100.0,89.9,88.3,82.6,83.3,87.6,
65.0,94.0,66.0,85.0,75.0,71.0,73.0,62.0,66.0,72.0,71.0,64.0,89.0,86.0,90.0,90.0,82.0,75.0,76.0,85.0,74.0,
50.0,63.0,82.0,70.0,88.0,61.0,58.0,91.0,56.0,77.0,87.0,74.0,86.0,73.0,60.0,92.0,70.0,92.0,77.0,71.0,69.0,
85.0,80.0,95.0,100.0,88.3,90.3,100.0,93.1,87.6,100.0,89.9,84.5,82.6,95.3,85.6,73.3,85.0,100.0,92.4,83.2,77.7,
70.0,37.5,80.0,72.9,82.7,73.3,88.3,92.0,56.3,56.6,80.0,87.6,80.2,91.3,85.6,100.0,87.9,69.8,87.6,70.4,70.4,
95.0,73.0,81.0,87.0,74.0,64.0,55.0,69.0,87.0,54.0,70.0,75.0,69.0,71.0,78.0,80.0,95.0,89.0,79.0,76.0,69.0,
80.0,70.0,82.5,61.9,84.5,93.1,100.0,91.3,90.8,89.5,100.0,93.1,100.0,91.3,78.0,66.7,88.3,61.7,95.5,79.2,80.0,
52.5,82.5,62.5,89.7,92.9,88.4,93.1,90.3,78.0,100.0,80.5,75.2,100.0,90.5,90.5,73.8,88.2,81.4,100.0,95.0,93.3,
85.0,75.0,60.0,90.5,80.0,80.0,56.3,80.0,88.3,88.8,56.6,79.2,90.5,95.5,61.7,64.0,83.2,82.7,92.2,88.1,98.6,
77.5,62.5,80.0,75.0,88.3,79.2,74.7,88.2,77.7,61.9,84.5,93.1,91.3,89.9,91.3,65.7,89.9,85.6,88.4,91.3,83.3,
97.5,95.0,75.0,64.0,69.8,69.8,91.3,68.7,89.9,61.7,89.0,61.7,100.0,93.1,87.6,79.2,90.9,79.2,90.5,88.3,87.6,
75.0,77.0,71.0,62.0,89.0,52.0,80.0,69.0,84.0,57.0,69.0,90.0,76.0,65.0,62.0,86.0,78.0,72.0,70.0,72.0,75.0,
82.5,72.5,95.0,89.5,88.3,93.1,94.8,80.2,73.3,83.3,84.5,89.9,95.5,90.8,90.8,100.0,61.7,84.5,96.3,90.3,90.3,
65.0,70.0,75.0,80.7,69.8,90.5,92.6,73.3,91.3,90.1,100.0,83.2,63.0,81.4,85.0,67.3,88.2,90.5,79.3,89.1,85.0,
95.0,60.0,80.0,44.4,87.6,90.3,87.6,75.0,73.8,79.2,75.0,85.0,100.0,61.7,78.0,0.0,79.2,83.2,87.6,81.3,89.9,
66.0,79.0,75.0,65.0,72.0,55.0,65.0,79.0,76.0,69.0,69.0,57.0,62.0,68.0,73.0,90.0,76.0,87.0,95.0,88.0,69.0,
82.5,82.5,82.5,73.3,84.6,81.4,68.7,77.7,69.8,100.0,89.9,87.6,63.0,93.1,84.5,60.0,77.3,77.8,88.3,91.3,84.5,
56.0,73.0,73.0,73.0,71.0,50.0,83.0,69.0,94.0,92.0,93.0,83.0,71.0,81.0,77.0,77.0,93.0,96.0,70.0,88.0,97.0,
73.0,79.0,74.0,64.0,63.0,66.0,94.0,57.0,94.0,55.0,92.0,91.0,71.0,63.0,61.0,76.0,75.0,69.0,96.0,74.0,99.0,
55.0,62.5,72.5,73.3,89.9,100.0,89.7,88.3,93.1,88.4,73.3,91.3,61.7,77.7,89.7,83.3,91.3,82.7,100.0,85.6,68.4,
55.0,62.5,72.5,88.2,77.7,87.5,80.7,69.8,90.5,61.7,93.1,90.3,90.8,88.3,84.6,88.3,91.3,84.5,96.3,77.8,65.4,
80.0,70.0,82.5,92.9,88.3,91.3,100.0,89.7,92.4,90.1,79.2,87.6,98.6,93.1,88.3,89.1,66.7,100.0,79.2,89.9,84.5,
75.0,95.0,70.0,100.0,61.7,78.0,92.6,90.5,87.6,89.1,88.8,91.3,90.5,80.0,80.0,90.1,87.6,87.6,100.0,61.7,88.3,
92.0,100.0,76.0,88.0,82.0,70.0,72.0,68.0,81.0,98.0,90.0,88.0,81.0,76.0,81.0,82.0,76.0,76.0,80.0,83.0,94.0,
83.0,57.0,64.0,67.0,68.0,69.0,56.0,74.0,79.0,78.0,56.0,54.0,83.0,76.0,71.0,72.0,89.0,76.0,94.0,74.0,93.0,
85.0,75.0,60.0,88.4,73.3,91.3,80.2,91.3,85.6,90.8,85.6,83.2,87.6,93.1,86.6,91.3,90.3,81.4,100.0,78.6,77.6,
85.0,80.0,78.0,65.0,68.0,74.0,81.0,75.0,79.0,96.0,70.0,85.0,83.0,80.0,82.0,86.0,75.0,89.0,90.0,97.0,98.0,
60.0,70.0,75.0,64.0,84.5,88.2,100.0,89.9,88.3,62.3,85.6,87.5,61.7,93.1,90.3,80.2,73.8,69.8,57.1,61.7,92.9,
57.0,71.0,82.0,75.0,89.0,77.0,95.0,92.0,86.0,77.0,68.0,90.0,85.0,73.0,66.0,71.0,72.0,85.0,69.0,88.0,94.0,
95.0,67.0,51.0,50.0,61.0,90.0,60.0,62.0,78.0,65.0,60.0,65.0,76.0,77.0,65.0,81.0,88.0,69.0,69.0,87.0,84.0,
65.0,91.0,51.0,50.0,54.0,86.0,57.0,64.0,88.0,79.0,66.0,52.0,71.0,94.0,68.0,93.0,72.0,88.0,96.0,79.0,72.0,
88.0,54.0,72.0,65.0,81.0,53.0,61.0,58.0,60.0,52.0,78.0,62.0,63.0,71.0,94.0,89.0,75.0,88.0,72.0,78.0,89.0,
73.0,81.0,66.0,59.0,95.0,60.0,92.0,86.0,61.0,82.0,88.0,70.0,67.0,86.0,95.0,87.0,75.0,77.0,98.0,89.0,80.0,
75.0,52.0,61.0,77.0,55.0,79.0,89.0,85.0,61.0,90.0,61.0,90.0,65.0,71.0,80.0,69.0,94.0,99.0,96.0,86.0,97.0,
55.0,72.5,62.5,84.5,87.6,61.7,64.0,84.5,88.2,80.2,84.5,79.7,91.3,68.7,89.9,100.0,90.5,82.7,70.6,68.8,88.1,
55.0,62.5,72.5,100.0,78.0,78.0,100.0,77.7,81.4,93.1,78.0,87.5,79.3,89.9,87.6,69.6,87.5,93.4,100.0,56.6,87.3,
62.5,95.0,50.0,63.0,87.5,88.4,78.0,84.8,84.5,88.4,100.0,88.4,92.6,73.3,91.3,87.6,33.3,87.6,79.2,90.9,79.2,
67.5,72.5,77.5,78.0,84.5,80.0,64.0,69.8,69.8,100.0,89.7,95.8,81.4,100.0,81.4,94.8,84.5,89.9,61.0,78.0,73.8,
82.5,72.5,95.0,44.4,44.4,90.8,95.5,61.7,61.7,89.5,75.7,88.8,92.4,93.4,82.7,100.0,61.7,78.0,100.0,100.0,100.0,
